Time,User full name,Affected user,Event context,Component,Event name,Description,Origin
"4/01/21, 16:08",anonfirstname12 anonlastname12,anonfirstname48 anonlastname48,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3081' for the user with id '160' for the grade item with id '93'.,
"4/01/21, 16:08",anonfirstname12 anonlastname12,anonfirstname66 anonlastname66,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3083' for the user with id '178' for the grade item with id '93'.,
"4/01/21, 16:08",anonfirstname12 anonlastname12,anonfirstname67 anonlastname67,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3084' for the user with id '179' for the grade item with id '93'.,
"4/01/21, 16:08",anonfirstname12 anonlastname12,anonfirstname68 anonlastname68,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3085' for the user with id '180' for the grade item with id '93'.,
"4/01/21, 16:08",anonfirstname12 anonlastname12,anonfirstname61 anonlastname61,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3086' for the user with id '173' for the grade item with id '93'.,
"4/01/21, 16:08",anonfirstname12 anonlastname12,anonfirstname51 anonlastname51,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3088' for the user with id '163' for the grade item with id '93'.,
"4/01/21, 16:08",anonfirstname12 anonlastname12,anonfirstname62 anonlastname62,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3089' for the user with id '174' for the grade item with id '93'.,
"4/01/21, 16:08",anonfirstname12 anonlastname12,anonfirstname64 anonlastname64,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3090' for the user with id '176' for the grade item with id '93'.,
"4/01/21, 16:08",anonfirstname12 anonlastname12,anonfirstname63 anonlastname63,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3091' for the user with id '175' for the grade item with id '93'.,
"4/01/21, 16:08",anonfirstname12 anonlastname12,anonfirstname47 anonlastname47,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3092' for the user with id '159' for the grade item with id '93'.,
"4/01/21, 16:08",anonfirstname12 anonlastname12,anonfirstname55 anonlastname55,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3093' for the user with id '167' for the grade item with id '93'.,
"4/01/21, 16:08",anonfirstname12 anonlastname12,anonfirstname69 anonlastname69,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3094' for the user with id '181' for the grade item with id '93'.,
"4/01/21, 16:08",anonfirstname12 anonlastname12,anonfirstname65 anonlastname65,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3095' for the user with id '177' for the grade item with id '93'.,
"4/01/21, 16:08",anonfirstname12 anonlastname12,anonfirstname21 anonlastname21,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3096' for the user with id '133' for the grade item with id '93'.,
"4/01/21, 16:08",anonfirstname12 anonlastname12,anonfirstname8 anonlastname8,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3097' for the user with id '120' for the grade item with id '93'.,
"4/01/21, 16:08",anonfirstname12 anonlastname12,anonfirstname49 anonlastname49,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3098' for the user with id '161' for the grade item with id '93'.,
"4/01/21, 16:08",anonfirstname12 anonlastname12,anonfirstname73 anonlastname73,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3068' for the user with id '185' for the grade item with id '93'.,
"4/01/21, 16:08",anonfirstname12 anonlastname12,anonfirstname72 anonlastname72,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3069' for the user with id '184' for the grade item with id '93'.,
"4/01/21, 16:08",anonfirstname12 anonlastname12,anonfirstname70 anonlastname70,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3070' for the user with id '182' for the grade item with id '93'.,
"4/01/21, 16:08",anonfirstname12 anonlastname12,anonfirstname60 anonlastname60,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3071' for the user with id '172' for the grade item with id '93'.,
"4/01/21, 16:08",anonfirstname12 anonlastname12,anonfirstname59 anonlastname59,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3072' for the user with id '171' for the grade item with id '93'.,
"4/01/21, 16:08",anonfirstname12 anonlastname12,anonfirstname3 anonlastname3,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3073' for the user with id '115' for the grade item with id '93'.,
"4/01/21, 16:06",anonfirstname12 anonlastname12,-,Course: test_anon,System,Grade item updated,The user with id '124' updated a grade item with id '102474' of type 'course' and name '' in the course with the id '11'.,
"4/01/21, 16:04",anonfirstname12 anonlastname12,-,Course: test_anon,System,Grade item updated,The user with id '124' updated a grade item with id '102474' of type 'course' and name '' in the course with the id '11'.,
"4/01/21, 16:03",anonfirstname12 anonlastname12,-,Course: test_anon,System,Grade item updated,The user with id '124' updated a grade item with id '155952' of type 'category' and name '' in the course with the id '11'.,
"4/01/21, 16:03",anonfirstname12 anonlastname12,-,Course: test_anon,System,Grade item updated,The user with id '124' updated a grade item with id '152628' of type 'mod' and name 'Weekly Short Quiz' in the course with the id '11'.,
"4/01/21, 16:03",anonfirstname12 anonlastname12,-,Course: test_anon,System,Grade item updated,The user with id '124' updated a grade item with id '153820' of type 'mod' and name 'Weekly mini-quiz' in the course with the id '11'.,
"4/01/21, 16:03",anonfirstname12 anonlastname12,-,Course: test_anon,System,Grade item updated,The user with id '124' updated a grade item with id '154432' of type 'mod' and name 'Weekly Mini Quiz' in the course with the id '11'.,
"4/01/21, 16:03",anonfirstname12 anonlastname12,-,Course: test_anon,System,Grade item updated,The user with id '124' updated a grade item with id '157301' of type 'category' and name '' in the course with the id '11'.,
"4/01/21, 16:03",anonfirstname12 anonlastname12,-,Course: test_anon,System,Grade item updated,The user with id '124' updated a grade item with id '155747' of type 'mod' and name 'Assignment 4: Revise and Resubmit' in the course with the id '11'.,
"4/01/21, 16:03",anonfirstname12 anonlastname12,-,Course: test_anon,System,Grade item updated,The user with id '124' updated a grade item with id '104943' of type 'mod' and name 'Upload your notebooks and screenshots' in the course with the id '11'.,
"4/01/21, 16:03",anonfirstname12 anonlastname12,-,Course: test_anon,System,Grade item updated,The user with id '124' updated a grade item with id '126452' of type 'mod' and name 'Online Test (for Saturday Participants)' in the course with the id '11'.,
"4/01/21, 16:01",anonfirstname12 anonlastname12,-,Course: test_anon,System,Grade item updated,The user with id '124' updated a grade item with id '155946' of type 'category' and name '' in the course with the id '11'.,
"4/01/21, 16:01",anonfirstname12 anonlastname12,-,Course: test_anon,System,Grade item updated,The user with id '124' updated a grade item with id '155957' of type 'category' and name '' in the course with the id '11'.,
"4/01/21, 16:01",anonfirstname12 anonlastname12,-,Course: test_anon,System,Grade item updated,The user with id '124' updated a grade item with id '157293' of type 'category' and name 'Exams' in the course with the id '11'.,
"4/01/21, 16:01",anonfirstname12 anonlastname12,-,Course: test_anon,System,Grade item created,The user with id '124' created a grade item with id '157301' of type 'category' and name '' in the course with the id '11'.,
"4/01/21, 15:58",anonfirstname65 anonlastname65,anonfirstname65 anonlastname65,Course: test_anon,User report,Grade user report viewed,The user with id '177' viewed the user report in the gradebook.,
"4/01/21, 15:58",anonfirstname65 anonlastname65,-,Course: test_anon,System,Course viewed,The user with id '177' viewed the course with id '11'.,
"4/01/21, 15:57",anonfirstname65 anonlastname65,-,Course: test_anon,System,Course viewed,The user with id '177' viewed the course with id '11'.,
"4/01/21, 15:55",anonfirstname12 anonlastname12,-,Course: test_anon,Grader report,Grader report viewed,The user with id '124' viewed the grader report in the gradebook.,
"4/01/21, 15:54",anonfirstname65 anonlastname65,anonfirstname65 anonlastname65,Course: test_anon,Overview report,Grade overview report viewed,The user with id '177' viewed the overview report in the gradebook.,
"4/01/21, 15:54",anonfirstname12 anonlastname12,-,Course: test_anon,Grader report,Grader report viewed,The user with id '124' viewed the grader report in the gradebook.,
"4/01/21, 15:54",anonfirstname65 anonlastname65,-,Course: test_anon,System,Course viewed,The user with id '177' viewed the course with id '11'.,
"4/01/21, 15:54",anonfirstname12 anonlastname12,anonfirstname12 anonlastname12,Course: test_anon,Single view,Grade single view report viewed.,The user with id '124' viewed the singleview report in the gradebook.,
"4/01/21, 15:54",anonfirstname12 anonlastname12,anonfirstname62 anonlastname62,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3089' for the user with id '174' for the grade item with id '93'.,
"4/01/21, 15:54",anonfirstname12 anonlastname12,anonfirstname63 anonlastname63,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3091' for the user with id '175' for the grade item with id '93'.,
"4/01/21, 15:54",anonfirstname12 anonlastname12,anonfirstname65 anonlastname65,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3095' for the user with id '177' for the grade item with id '93'.,
"4/01/21, 15:54",anonfirstname12 anonlastname12,anonfirstname66 anonlastname66,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3083' for the user with id '178' for the grade item with id '93'.,
"4/01/21, 15:54",anonfirstname12 anonlastname12,anonfirstname67 anonlastname67,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3084' for the user with id '179' for the grade item with id '93'.,
"4/01/21, 15:54",anonfirstname12 anonlastname12,anonfirstname68 anonlastname68,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3085' for the user with id '180' for the grade item with id '93'.,
"4/01/21, 15:54",anonfirstname12 anonlastname12,anonfirstname69 anonlastname69,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3094' for the user with id '181' for the grade item with id '93'.,
"4/01/21, 15:54",anonfirstname12 anonlastname12,anonfirstname70 anonlastname70,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3070' for the user with id '182' for the grade item with id '93'.,
"4/01/21, 15:54",anonfirstname12 anonlastname12,anonfirstname71 anonlastname71,Course: test_anon,System,User graded,The user with id '124' updated the grade with id '3082' for the user with id '183' for the grade item with id '93'.,
